Date,Bancos,Petroleo_Gas,Mineracao_Siderurgia,Varejo_Discricionario,Consumo_Defensivo,Utilities_Energia,Saneamento,Papel_Celulose,Saude,Imobiliario_Construcao,Transporte_Logistica,Agro_Alimentos,ret_mercado,ret_commodity,selic_meta,cambio_usdbrl,ipca_mensal
2019-12,0.09499256948443652,0.23176784555755936,0.12172526384725929,0.05601408785097243,0.03139082844828637,0.09733215698199153,0.05321268868594727,0.05034384686972326,0.10922255063214059,0.18595457839243376,0.08680481480314894,0.1191453810945831,0.06848188630085095,0.08089275448080513,4.5,4.0307,1.15
2020-01,-0.1049863752179386,0.20275595259115897,-0.025623121902257545,0.04566617950995644,0.03353674705992941,0.03499081119039412,-0.0025285433092486023,0.07137162294003113,-0.022271449074603933,0.056458676522062046,0.011235069536810416,0.031127736406378077,-0.016291236110510643,0.009942135630348181,4.5,4.2695,0.21
2020-02,-0.0397734940628279,-0.1436411991476726,-0.13977835677609496,-0.05649906192725329,-0.08530519917077557,-0.08765278646842574,-0.05189660485407869,-0.05728592718128489,-0.0577272630331212,-0.097247402069306,-0.08295924538481553,0.014113639531669775,-0.08429074990550367,-0.09802619762111209,4.25,4.4987,0.25
2020-03,-0.3197167935547613,-0.5120253261756816,-0.3011115588177644,-0.328368462174398,-0.16573563531154287,-0.20481069509042527,-0.30993761950945015,-0.11080612050322575,-0.26895645547304314,-0.4198639587329886,-0.26935900240954236,-0.1944657048078848,-0.2990438889528856,0.018042997630263846,3.75,5.1987,0.07
2020-04,0.007112226625588719,0.2573792067633619,0.11686386659370196,0.19119975360334932,0.0027040439287712528,0.0302303778571944,0.10502819726521177,0.09958636356197337,0.18163742991084453,0.12696327582738184,0.155169955620027,0.2668011021872538,0.10251985757326754,-0.04748921227668612,3.75,5.427,-0.31
2020-05,0.004428918276517646,0.32089210758037934,0.19259278976960187,0.09667176157330008,0.08453787705084781,0.09431896486240203,0.22432304273654302,0.02946471003985035,0.035296747675826357,0.05190687187526333,0.13196472963855643,0.02333057031478088,0.08567063324472701,0.2509348523394588,3.0,5.4263,-0.38
2020-06,0.09144368002729092,0.10091911227695871,0.11633343525456669,0.11183846063449487,0.05910468137538135,0.04109741918603923,0.07271599335032408,0.014498896285271123,0.09317658251922756,0.25272862046370226,0.030686898902974546,0.00226278946700272,0.08755992357241738,0.13861217808659043,2.25,5.476,0.26
2020-07,0.06446668446445841,0.07442010452221715,0.11022508452202506,0.07118085865140489,0.06683452531161789,0.1027392694702498,-0.012963840342554489,0.07298319550262145,0.044626326939484984,0.09838771538740665,0.1176238103107865,0.04507464777170859,0.08264601918868886,0.05502145419554849,2.25,5.2033,0.36
2020-08,-0.06865845909053905,0.022075690078596555,0.1417779967668242,0.09229470221845289,-0.12316277116630181,-0.03352713199160895,-0.1508917154405266,0.21750346238733465,0.006419537725420754,-0.07659465869149455,-0.017863125056176432,0.15502841251761543,-0.03442747201492535,0.085444071912949,2.0,5.4713,0.24
2020-09,-0.04990873320181233,-0.13563072278923893,0.03825366688542722,-0.0542393854989236,0.01571156778187203,-0.055032190056132246,-0.030057974345532628,-0.08417866368214677,-0.012726637412232567,-0.07779703288478952,0.009179079820868019,-0.07304278132198705,-0.04796264428544117,-0.04189664658078296,2.0,5.6407,0.64
2020-10,0.058060273132521656,-0.06824396634622493,0.11183192876386588,0.0535194867503368,-0.021478147889687976,0.006600443514037213,-0.07766183926217692,0.04918598949767666,0.03555249816485351,0.00796602850757914,0.017392673704718586,-0.042475797966967356,-0.006881388539475508,-0.057897688933977676,2.0,5.7718,0.86
2020-11,0.1972059956091312,0.4582647850892638,0.1803258761366065,0.10132351120186496,0.12796522450630907,0.07849546889413402,0.05043218064274657,0.09007657260747348,0.04560107042079692,0.16643605981342854,0.07079223241819899,0.12057366844416466,0.1589747956403269,0.03685830946991997,2.0,5.3317,0.89
2020-12,0.1357698627891299,0.2685979070307105,0.15847063674577633,0.007783380170356587,0.051589268040684345,0.0906795515644856,0.09926347900149639,0.04884080512865985,0.037785924954720884,0.04603542896589197,0.020252100234244064,0.02585565406237163,0.09567629123503041,0.25052152867301136,2.0,5.1967,1.35
2021-01,-0.10669603975413625,-0.02697369801290833,-0.044680748640583356,0.0010007292663937923,-0.020661200601112206,-0.08030895802101042,-0.0969622341312348,0.05540315566311016,0.01965630438017692,-0.07598301635027786,-0.00861152407869803,0.08876739873098842,-0.027651584999916157,0.07881375415133696,2.0,5.4759,0.25
2021-02,-0.09517109747937769,0.00969833523355712,0.12473578747177799,-0.04949796457411648,-0.04011908169987347,0.01084589510330436,-0.08606640181702863,0.12490980054636847,-0.0036041719000331485,-0.09303899336456349,-0.10021097562282116,0.09242294204748092,-0.05147965208996008,0.08422013868408496,2.0,5.5302,0.86
2021-03,0.10647430581914169,0.09366438866820415,0.10265772613752683,-0.004929447624322829,0.04882735176501248,0.12976710071803352,0.09349479272873513,-0.06906609277627646,-0.048826951381490846,0.031152381274705765,0.0743058961281351,0.10208352292438694,0.05997182714590821,-0.01568794131362866,2.75,5.6973,0.93
2021-04,-0.01971169661249536,-0.01375122117966765,0.2195193674188064,0.00760601915616869,0.04006243394177533,0.03993340501487471,0.05062675590435014,0.005399421213356015,0.03193117365643294,-0.028008978943831104,0.03287536956873455,0.08165165292817196,0.01937685409057388,0.0673308438030028,2.75,5.4036,0.31
2021-05,0.09589977892340973,0.12654114989318388,-0.03831226618362646,0.11266367848884203,0.10771932609275885,0.043128013767439355,-0.029640567043860828,-0.08525181854555403,0.04087487208220253,0.018448278761528325,0.003919469450847979,0.05714963515525473,0.061584268339865744,0.09034445415070458,3.5,5.2322,0.83
2021-06,-0.01016982924787474,0.10327236356597091,-0.03722691695810615,0.020140822904913185,-0.0750614389776404,0.004065379434383713,-0.05059237385696932,-0.007764213976078793,-0.02481206378657556,-0.02844960954709082,-0.025802964352681423,0.020062987949243587,0.0046428345059263965,0.06093035311597117,4.25,5.0022,0.53
2021-07,-0.012851188167984556,-0.08798322926420032,0.039803083269773276,-0.04410855566394319,0.010571128916817255,-0.022726357841963307,-0.06270589320926745,-0.08082507936499972,-0.05820358015867003,-0.11486167890290182,0.025695916494470727,-0.0704035114100962,-0.03943944101828045,0.002020218561352538,4.25,5.1216,0.96
2021-08,-0.0010361817035746956,0.02308750038807846,-0.13216257796831984,-0.06711944058691517,0.015591756324714767,-0.02608887442840731,0.01457844533352611,0.09862243770372903,0.015297060690574349,-0.03366623459015331,-0.10077205511222875,-0.015869681160679733,-0.024794541916733026,-0.24878533952802195,5.25,5.1433,0.87
2021-09,-0.08407962747320469,0.16901078586084917,-0.13354683152247093,-0.12756803983196505,-0.09579103408048424,-0.002555594624489177,0.014906921280321636,-0.09302340135267939,-0.049925395816585026,-0.11993920214048419,-0.060474461563582105,0.1633945837913199,-0.06568390567515003,-0.24866561051253433,6.25,5.4394,1.16
2021-10,-0.05808588891113872,-0.1300872499744684,-0.07239470002530463,-0.13824881032405642,-0.0044362882539182484,-0.019979759074179777,-0.03985365884680614,-0.07474326116527474,-0.13887923536903937,-0.19743691558245,-0.10716922020744957,0.050121162375146446,-0.06738211733751431,0.04391793761248253,7.75,5.643,1.25
2021-11,0.009186067368634865,-0.012009159714349496,-0.020797226692898796,-0.132886770391524,-0.041885616714136965,-0.020534728847550476,-0.024975317345181807,0.0893463293637865,-0.09215970672197316,0.01726902422400267,0.11353404130275213,-0.10439211820308429,-0.015323523444217946,-0.19013870651829395,7.75,5.6199,0.95
2021-12,-0.05775313441719421,0.11587229281797118,0.13322577304117783,-0.024072431838748447,0.032193200531014675,0.00905619012864689,0.06867155924896406,0.08287558066133838,-0.037299137207715716,0.12274068902502251,0.023896400301647525,0.04358449685866813,0.028523769808173505,0.14337631899474823,9.25,5.5805,0.73
2022-01,0.16230828398748964,0.17348726830897365,0.03156500782128274,0.06675148772082769,0.02432511692718368,0.0722189176724733,0.0072249557265741116,-0.01913820867032745,0.10875229331961396,0.09577063074914498,-0.006159391347810017,0.08746037991577264,0.07217950430253195,0.16922211270037812,9.25,5.3574,0.54
2022-02,-0.023543088823240993,0.04772713203701562,-0.00816617593150748,-0.08265695538880324,0.03360777962252611,-0.0023050916096588603,0.06733486675125884,-0.07320864221516171,-0.0009708229581573505,-0.13955228633070496,-0.013056274699921377,0.010681055923819183,0.0067089013061891745,0.09493930758949842,10.75,5.1394,1.01
2022-03,0.09287200348467159,0.024806041263791934,0.05821411744540453,0.1103968854961473,0.0645031197128767,0.10646220660681371,0.047365271887065706,0.035727880060769324,-0.051350307920406735,0.09821586115620311,0.1295067156249512,0.06867602804745032,0.06060525711053377,0.06542498038077671,11.75,4.7378,1.62
2022-04,-0.09437125945281413,0.024749312134331736,-0.14051809978375573,-0.14122446725632035,-0.06947796772766639,0.012744237453161519,-0.031166904556982677,-0.12029289696873796,-0.19436403743879707,-0.17718372026745877,-0.12451299936249932,-0.005056493937688107,-0.10102584188201569,0.00639385013782906,11.75,4.9191,1.06
2022-05,0.10245104843763148,0.09272630054955266,0.0339718119431236,-0.0737718009853167,0.0007174093075568155,0.006976318731140685,0.017212767202365642,0.07609107850800778,-0.06731929653112408,-0.00747006234445402,0.08385938918352853,-0.006492862177031859,0.03221291112017499,-0.11447906928777374,12.75,4.7289,0.47
2022-06,-0.12641354307434727,-0.08896394586162941,-0.2025260210715973,-0.21631553361253994,-0.048408686152028126,0.02032490529641347,-0.10432915534486431,-0.07025799381241538,-0.10106183858619744,-0.14388604620747317,-0.0904127170977399,-0.22033605949640578,-0.11503264452048023,-0.02629012546814402,13.25,5.238,0.67
2022-07,0.03378760760122476,0.09347567566706112,-0.011611644712652608,0.12225657651392614,0.11178684866249726,0.03663483897360916,0.04294384484837943,-0.02077049750800508,0.07861142886090604,0.14627801465413884,0.09876355216655464,0.020642733198725522,0.04691400621054975,-0.1085194628592891,13.25,5.1884,-0.68
2022-08,0.09493481389391434,0.07106731240112452,-0.06306575278877727,0.2932662406342026,0.024554361282478714,-0.015807680507049282,0.0623996203451351,-0.06932363564112232,0.063107668850571,0.1040747600735712,0.10573553815544168,0.002586358367093422,0.06162942858527609,-0.07292071335774974,13.75,5.179,-0.36
2022-09,0.03463015344752984,0.00932692075257909,0.027987755234008815,0.05545268729651798,0.02988551890264124,-0.04467990306216293,-0.007436614265332486,-0.006340879318021797,0.017783913515916277,0.22889528437820972,-0.04032117512481298,-0.16998099861975055,0.004693078166229991,-0.07498613815861516,13.75,5.4066,-0.29
2022-10,0.008792308533095428,0.1790796752733197,-0.021927684824828486,0.05871381629205189,0.11443180010292682,0.07855100868769631,0.16817462622981952,0.1933452245895606,0.0596683849967532,-0.05770908099895322,0.17976687785330392,0.06745241328411766,0.05452711360724116,0.009146469710056948,13.75,5.257,0.59
2022-11,-0.11745192069557864,-0.03570307914480656,0.1917025735770166,-0.21027214567719732,-0.08333900642623822,-0.06445219750784499,-0.0014142941659055868,-0.04741736935783175,-0.13820391482610936,-0.22054331446346212,-0.13452439112325137,-0.04762221691108026,-0.030602307884554092,-0.045126594283840527,13.75,5.2941,0.41
2022-12,-0.007733856825216212,0.031152596872840443,0.010527587421536339,-0.14606574947298542,-0.013923589612673445,-0.04173798993418287,-0.026852802610287514,-0.025765151353426607,-0.06644072676009749,-0.10200469753510537,-0.07885093073400884,-0.011716990370667202,-0.02182493821453335,0.09948493387901391,13.75,5.2177,0.62
2023-01,0.042334330855985924,0.05596990811834216,0.17289586919440275,0.27110774041557245,0.024379764309314916,0.02743461409234793,-0.04582821156818484,-0.012826166616141887,0.03883098196501263,0.05865478259863288,0.05416123832392056,0.020704508720720643,0.03181830575019773,0.10864489665625743,13.75,5.0993,0.53
2023-02,-0.008908726105653908,-0.11174183311153436,-0.1302471197523164,-0.1585966345355029,-0.06957505105993518,-0.053775047956024204,-0.020114014628344463,0.015396327670345822,-0.13684947292074814,-0.10171431066800285,-0.04283913191208888,-0.0415777490155815,-0.0757495684036219,0.019291539275611447,13.75,5.2078,0.84
2023-03,-0.020985307694071365,-0.1423417208128862,-0.03447082549676572,-0.11272732904280465,0.017801966037494437,-0.0093912555674844,0.05002676385259356,-0.09341504003791196,-0.18730471283453443,-0.006807819197615232,0.006438896704217101,-0.012973902614323185,-0.029066443029771682,-0.019347244887413517,13.75,5.0804,0.71
2023-04,0.055574617960551964,0.03094257577610064,-0.04185200873658329,0.006734793105369656,0.019503724172478216,0.0296261471857923,0.03662131405269046,0.007110690653323426,0.04339242022980742,0.14071316004482717,0.06948470487708058,0.03222678597189036,0.02502895506566416,-0.044413435964562153,13.75,5.0007,0.61
2023-05,0.06495533992108832,0.04054852502446841,-0.07236711101139676,0.15898577190916016,0.07963873286894185,0.027679586501628457,0.12692945542332326,0.11248445678143526,0.26246006735997335,0.274137795036207,0.06497456920735256,0.015017471506253136,0.037373601961084635,-0.0909066600496562,13.75,5.0959,0.23
2023-06,0.08007510424755393,0.10922448133357032,0.04340552280351062,-0.004345148456182983,0.0804561773884321,0.09377546702023325,0.08243689371042429,0.020425007482466506,0.10463277418114347,0.10355459297351148,0.08520442998600464,0.07221677369456436,0.09001707666035896,0.05110473486833522,13.75,4.8192,-0.08
2023-07,-0.006001943145791944,0.18402523304997156,0.10181494827051663,-0.006080579581630404,-0.03891475296527103,-0.035785524075715815,-0.013784560332924967,0.07178215193391202,0.06439636224650735,0.18812918467641349,0.01408031446183411,0.051676410488228464,0.03265389077544523,0.07067293320521473,13.75,4.7415,0.12
2023-08,-0.050893449860996975,0.01720336159347872,-0.08716055918698004,-0.1514076859608664,-0.07028665255342736,-0.06043563494681895,0.003114275375252218,0.016417660574794657,-0.13339591622159472,-0.07546743292233012,-0.04627257284999259,0.010522053671157439,-0.05085162739968674,-0.006007800533239904,13.25,4.9219,0.23
2023-09,-0.01743418468393279,0.014458622258228285,-0.003297951350049011,-0.15891650714415365,-0.03169976226901102,0.02963189268668202,0.00964198762465196,0.0697238585134603,0.005436867024520102,-0.10018081158320753,-0.025996463666868197,0.009402771362272818,0.007110642636208198,0.1006981433921793,12.75,5.0076,0.26
2023-10,0.010272310188191497,0.002455480000340571,-0.028152751541310417,-0.1820632020711794,-0.08751598512433023,-0.043087621803189334,-0.05131442795969069,-0.07557202664869456,-0.12104442010941281,-0.19191210608127732,-0.07369320072576019,-0.08592757565392817,-0.029348432205207442,-0.015564179478173124,12.75,5.0575,0.24
2023-11,0.15868713028021897,-0.016250436299477644,0.16483259354104662,0.29010110284323143,0.09007489624991442,0.11955908840490863,0.17864767692701644,0.05578619662857531,0.18996065107252033,0.22219148317177417,0.1033543733873592,0.15464826341387938,0.12538888496075806,0.09713230759438796,12.25,4.9355,0.28
2023-12,0.04760860422281088,0.05908735467276949,0.15570551283940615,0.08040970130103209,0.0360830275467654,0.050224585669570075,0.10807402011934086,0.009445890698467019,0.05005985172760578,0.09420028204079123,0.03129520760090332,-0.0393851616841013,0.05382821151172923,-0.0123005341571793,11.75,4.8413,0.56
2024-01,-0.044420311074898244,0.04668089931654462,-0.08642276076143132,-0.0423852010993937,-0.07962728946621427,-0.0633979962508376,0.03896733439895739,-0.04268032432482072,-0.08765346214552361,-0.17670684866707623,-0.06958190660554847,-0.016769582564633456,-0.047941275105265135,0.025762499325819144,11.75,4.9535,0.42
2024-02,-0.007642092209919543,-0.007462643727038236,0.04093599744026785,0.005054525203697609,0.016993811423154776,0.030060820967570828,-0.029763117213231622,0.07587668486567789,-0.04788458053754644,0.04528356789396074,-0.01771947647717953,0.028431196255982078,0.009925480618698801,-0.02631275998526106,11.25,4.9833,0.83
2024-03,0.01719173211627703,0.023244065185927736,-0.055434345623853576,0.0016153388131266988,0.00922284856411996,-0.01918597664384118,0.04380965449161652,0.13182856885986227,-0.016472434767723643,0.008318593110184716,0.0057257732865100275,0.0479948570387129,-0.007084172996434712,-0.038308156820330064,10.75,4.9962,0.16
2024-04,-0.02895451543725172,0.01160494353801785,-0.06118432142002031,-0.17499969408395455,-0.06456308129062723,-0.03540291283831987,-0.04021846664806198,-0.08708155521436234,0.0015894090594592198,-0.15889355185581264,-0.09883399582267394,-0.06564385696108017,-0.01703276973756107,0.008471575522963293,10.75,5.1718,0.38
2024-05,-0.03503715750587913,-0.07658999914240112,-0.019989380665266926,-0.09388953702417069,-0.047393324186005614,-0.012723700278286065,0.01993699784726133,-0.09840639912516846,0.0359194674459398,-0.01974164538956576,-0.07221616881766729,0.025468913885948113,-0.03038340586385435,-0.005712124440263644,10.5,5.2416,0.46
2024-06,-0.0005135657643924874,-0.010121267761738162,0.024868412391660127,-0.012249369549737025,0.02394750266581251,0.041669752452576425,0.020302429602647203,0.11971562529134128,0.006727446641749291,-0.014359342512700915,0.01949963542687022,0.10848642815830874,0.014815967501515148,-0.017499765672384815,10.5,5.5589,0.21
2024-07,0.03833204964064735,0.1019275364535619,-0.07774929752498871,-0.01938639835534454,0.032166776881510595,0.02985231447481403,0.07969774692022502,-0.012468117167289294,0.028550280259943477,0.020252544472061002,0.06124809620183824,-0.051884270769378515,0.03022428111406139,-0.035600246376775,10.5,5.6621,0.38
2024-08,0.12862514166537242,0.004875180459061694,-0.007366196187788554,0.14018985013361984,0.03508196618871917,0.04174857114872369,0.07720572211282721,-0.0007343310558190486,0.08595296991908914,0.09924573827208105,-0.034834948393890175,0.07961714457873022,0.06542788205433525,-0.0460632620135471,10.5,5.6562,-0.02
2024-09,-0.04688106947957338,-0.08854068318907242,0.0610679463897546,-0.09925323636035237,-0.04631359279488482,-0.03674844137314567,-0.015255135763154884,-0.013568213833592857,-0.033174970216920695,-0.041097693695256954,-0.046805959285663556,-0.02902751490820891,-0.030793211964354028,-0.049341390757502324,10.75,5.4481,0.44
2024-10,-0.02763444191906131,-0.03292409440528036,-0.023077501955274443,-0.0030573981018788463,-0.07671784281340122,-0.011791789008858355,-0.01709897899203931,0.04823499708598605,-0.06852483829732126,0.01592524083830989,0.014874673284748396,0.016984038126964102,-0.0159540571706015,0.10924011297000291,10.75,5.7779,0.56
2024-11,-0.07659129341838727,0.012284315957208802,-0.016623415967841643,-0.11493299286932619,-0.038994328401589305,-0.06834769614648877,0.0770763418161536,0.05435961141022405,-0.14076475269424835,-0.1614667937011122,-0.06413847274009893,0.07432622842422461,-0.031184229799634533,-0.009382114008990028,11.25,6.0535,0.39
2024-12,-0.047613930517833136,-0.00480405253596113,-0.11607523877444476,-0.1962346811066763,-0.07862858497074306,-0.030082749067991615,-0.10305790376887647,0.026250722785248426,-0.10618383722205749,-0.05637124170747058,-0.11296888289826795,-0.057261237750327765,-0.042851004233376844,0.011421301650344384,12.25,6.1923,0.52
2025-01,0.1004675045059138,0.041392310205879745,0.0032135692990794273,0.15459426211012298,-0.004679709001996213,0.04976706164267634,0.028564899363294538,0.009290689598525859,0.06349945452775911,0.14670831090393902,0.001346329016554626,0.024772265348920037,0.0486519292003027,-0.019496228747817645,13.25,5.8301,0.16
2025-02,-0.03165007255181296,-0.03807794522237747,-0.010209427565372076,-0.15005710546230414,-0.01096313736208269,0.015862518444607104,0.04612589547008664,-0.10807306099132452,-0.07287839094614479,-0.07337476372049238,-0.08481119993939956,-0.056682446991145476,-0.026447853490307982,0.0028150400443581747,13.25,5.8488,1.31
2025-03,0.08895893591909065,0.03823216017605965,0.02638550442072049,0.14710774307435467,0.07254392965918892,0.0440821544213151,-0.02920968784215879,-0.05799647167439592,0.0465145558815799,0.17549252652857264,0.07671814992212589,0.11128642146990475,0.06075782376077976,-0.009874572279240268,14.25,5.7422,0.56
2025-04,0.09354814795433586,-0.18910356494386757,-0.035912963427128825,0.14346833728964684,0.1315632797451781,0.07385164823949271,0.12191639899805369,-0.029377088609913837,0.11636868688226198,0.02556953458197479,0.24599595922993478,0.06528646147584342,0.03690311684323655,-0.0911494723195983,14.25,5.6608,0.43
2025-05,0.021938611532951457,0.11273814805237355,-0.04240266563583839,0.21621145890776342,-0.0768714515800591,-0.00942650833678523,0.08180434117433373,-0.010229503884041258,0.13395622684697484,-0.01712246751794307,-0.014948480658759977,0.0740184717443811,0.014511316605832603,0.0029710325284517114,14.75,5.7087,0.26
2025-06,-0.007527594044401842,0.052433278082594605,-0.05940464862075184,0.04199416996750734,0.01551910597023265,0.031083619434148984,0.11617510602713861,0.025459317689336625,-0.06342101298493918,0.10112973160204186,-0.03610295078860731,-0.09848447176628423,0.013340436556299018,-0.04691284702410137,15.0,5.4571,0.24
2025-07,-0.07919011651313598,0.0010135957985220416,0.052237112414375564,-0.20891790743472238,-0.07267267065619783,-0.07572640479192679,-0.08543780921781625,0.013243030036277914,-0.025856179369703896,-0.047185860457823324,-0.10160126826966981,-0.019072717284715046,-0.041654963811169954,0.049221990746199484,15.0,5.6021,0.26
2025-08,0.09346814617224813,-0.06202927276138015,-0.0062031141375286925,0.047683497488033244,0.08324473339375826,0.07873476150816357,0.11234201533396027,0.0004569561039016179,0.1699905016199701,0.16630805540329932,-0.04268689209304527,0.06710768042132964,0.062755972375649,-0.016831802184512412,15.0,5.4264,-0.11
